,id,status_id,created_at,text,address,loc,situ,save,sos,sos.pred,sos.correct
2917,2917,9.0191E+17,8/27/2017 20:52,I-10 Katy Frwy looks like a river at Washington Ave. Devastating. #hurricaneharvey #harvey #floods  #houston #texasflood  #katyfreeway https://t.co/UrlbdbXfB7,1,NA,1,0,0,0,0
2918,2918,9.01878E+17,8/27/2017 18:43,@captanne Mayor said flooding outside Houston worse than that expected in Houston. So shelter in place rather than head into worse flooding. #wrong,0,NA,1,0,0,0,0
2919,2919,9.02139E+17,8/28/2017 12:01,"Carnival, Royal Caribbean ships diverted from Port of Galveston as Hurricane Harvey pummels Texas Gulf… https://t.co/zLzOSXMT4f #SouthFL",0,NA,0,0,0,0,0
2920,2920,9.02351E+17,8/29/2017 2:02,"The #BrazosRiver has now passed over Avenue A between 3rd St. &amp; 4th St. 
#Harvey https://t.co/vQVB2Int8d",1,NA,1,0,0,0,0
2921,2921,9.01807E+17,8/27/2017 14:00,🦇 🦇 🦇 displaced from the flooding impacting their colony under a bridge. https://t.co/D2m39seh62,0,NA,1,0,0,0,0
2922,2922,9.02178E+17,8/28/2017 14:34,Hurricane Harvey Slams Texas With Devastating Force-Wall Street Journal:https://t.co/uBqImWthZJ,0,NA,0,0,0,0,0
2923,2923,9.0218E+17,8/28/2017 14:43,"Battered By Harvey, Houston Braces For Even More Flooding « CBS Dallas / Fort Worth https://t.co/vpskwP2Q5g",0,NA,1,0,0,0,0
2924,2924,9.02288E+17,8/28/2017 21:52,"Clear Creek Community Church already helping people....

If you weren't affected by the Hurricane consider... https://t.co/AIz7kevUVs",0,NA,0,0,0,0,0
2925,2925,9.02166E+17,8/28/2017 13:48,@abc13weather my son is on duty at Katy Fire Station and his wife and baby are trapped. Please send help if you can https://t.co/Nmsf86ohk2,0,NA,0,1,1,0,1
2926,2926,9.02326E+17,8/29/2017 0:23,#NEWS - City of #Laporte - Shelter now in place #HurricaneHarvey https://t.co/FW2X5Y7AoU,0,NA,1,0,0,0,0
2927,2927,9.01863E+17,8/27/2017 17:43,The criminal court (CJC) has serious flooding on the first floor. They've already closed for Monday. Can't see it open soon. #HarveyStorm,0,NA,1,0,0,0,0
2928,2928,9.02165E+17,8/28/2017 13:46,ICE should be charged for Leaving 50 Immigrant Women &amp; Kids Stranded At Bus Station Before Hurricane Struck https://t.co/Oy3VMUcaeh via,0,NA,1,0,0,0,0
2929,2929,9.01825E+17,8/27/2017 15:11,Anyone in North Houston? How is it north of 610 &amp; Hardy Toll Rd? Northline community??#houstonflood #Houston #Harvey,0,NA,0,0,0,0,0
2930,2930,9.01862E+17,8/27/2017 17:40,@HawkeyeMommeye That's interesting because College Station had some flooding and it's northwest of Cypress. Glad they're safe!,0,NA,1,0,0,0,0
2931,2931,9.01819E+17,8/27/2017 14:49,"Houston, Texas freeway sign nearly submerged amid extreme flooding from Harvey:

 https://t.co/RpyAOeSRQw",0,NA,1,0,0,0,0
2932,2932,9.01889E+17,8/27/2017 19:26,ICE Left 50 Women and Children at an Empty Texas Bus Station Before Hurricane Harvey https://t.co/gesoOtyNrS,0,NA,0,0,0,0,0
2933,2933,9.01922E+17,8/27/2017 21:39,. CNN news band on screen says *every* freeway in Huston is under water. And we're not at halfway mark with this rain.  #HurricaneHarvey,0,NA,1,0,0,0,0
2934,2934,9.01858E+17,8/27/2017 17:26,@RawStory Perhaps the president shouldn't be pardoning a known racist ex law enforcement official DURING A HURRICANE IN THE 1ST PLACE!,0,NA,0,0,0,0,0
2935,2935,9.02187E+17,8/28/2017 15:13,Thigh high water on my street. What?! #crazy #harvey #duh #atleastthesunisshining #fornow #flood… https://t.co/M6g46o1P1H,0,NA,1,0,0,0,0
2936,2936,9.02048E+17,8/28/2017 6:00,CLEARED - flooding:IH-20  eastbound TransVISION Edgecliff Village various Lns blocked,1,NA,1,0,0,0,0
2937,2937,9.02389E+17,8/29/2017 4:35,"If you want to give and help victims of Hurricane Harvey ship here: Bay Area Church, 4800 W Main St. League City, TX 77573",1,NA,0,0,0,0,0
2938,2938,9.01898E+17,8/27/2017 20:02,Kids playing in a flooded street in Northeast Houston. @KTSWNews #othersideofradio #htx #hurricaneharvey https://t.co/T8pL67GOdv,0,NA,1,0,0,0,0
2939,2939,9.02047E+17,8/28/2017 5:54,"@nick_lindquist Despite the hurricanes and flooding, it's a great place to be. Texas is great. And FYI, Houston is better than Dallas.",0,NA,0,0,0,0,0
2940,2940,9.02364E+17,8/29/2017 2:56,"HARVEY WATCH/WARNING BREAKPOINTS/ADVISORY NUMBER 33
NWS NATIONAL HURRICANE CENTER MIAMI FL     AL092017
1113 AM... https://t.co/aP9O2z5G5v",0,NA,0,0,0,0,0
2941,2941,9.01819E+17,8/27/2017 14:49,Cypress Creek is at major flood stage. It's not done raining. I fear for what is to come #Harvey #houstonflood #Houston #houwx https://t.co/9EWqJtqz9Z,0,NA,1,0,0,0,0
2942,2942,9.02053E+17,8/28/2017 6:21,Here's The Latest On Houston And Hurricane Harvey: Dams At Risk https://t.co/hRiC7nTfDM #dam #news,0,NA,1,0,0,0,0
2943,2943,9.01814E+17,8/27/2017 14:30,"WLTX: RT PAGMarketing: Visiting #houston, woke up to flooding on our street, hope everyone is safe! wis10 WLTX wac… https://t.co/2BoflibjNg",0,NA,1,0,0,0,0
2944,2944,9.01904E+17,8/27/2017 20:26,"@MasakoX @virginmedia And this is during Harvey too (luckily I don't have to worry about flooding, as it's hard for my street to flood)",0,NA,0,0,0,0,0
2945,2945,9.01858E+17,8/27/2017 17:22,@Wolfclaw9611 @KEEMSTAR Because this is the first time a big city is experiencing a hurricane. There's protocol the govt puts in place.,0,NA,0,0,0,0,0
2946,2946,9.02168E+17,8/28/2017 13:57,If any of my followers/friends of friends are in South TX &amp; need a safe place to crash during #HurricaneHarvey - hmu for a roof in Dallas!,0,NA,0,0,0,0,0
2947,2947,9.02218E+17,8/28/2017 17:14,3 friends stuck at 4055 South #Braeswood Boulevard (first floor). Please send help in that area asap. #Houston #Harvey,1,1,0,1,1,1,1
2948,2948,9.02189E+17,8/28/2017 15:21,@_KiaBia Take the toll road to 99 grand parkway going north. Come towards spring &amp; the woodlands. Its no flooding here.,1,NA,0,0,0,0,0
2949,2949,9.02168E+17,8/28/2017 13:57,"@LauraKinsale Thank you! Rainy night, but no flooding on my street. Hoping the worst is over.",0,NA,0,0,0,0,0
2950,2950,9.01862E+17,8/27/2017 17:40,@churchunlimited Oops  I tagged the wrong Church Unlimited -- it's @chrchunltd on Ayers Street in Corpus Christi #harvey #stxwx,0,NA,0,0,0,0,0
2951,2951,9.02382E+17,8/29/2017 4:08,Reporter KHOU says part of I-45 north to Dallas is blocked. #HurricaneHarvey,1,NA,1,0,0,0,0
2952,2952,9.01907E+17,8/27/2017 20:40,@ManBoobiees @LukeBryanSucks @klstorey Oh and also Houston sucks they flood with 3 inches of rainfall I only care about Port A,0,NA,0,0,0,0,0
2953,2953,9.01882E+17,8/27/2017 18:59,I wish there had been a more proactive plan for getting people to safety. We knew about #Harvey long enough to have a plan in place.,0,NA,0,0,0,0,0
2954,2954,9.01822E+17,8/27/2017 15:00,@MetropolisGal @SylvesterTurner Remember too that not all areas of Houston are flooding. Floods unpredictable. The safest place for most is at home!,0,NA,0,0,0,0,0
2955,2955,9.01845E+17,8/27/2017 16:34,Day 2 in my neck of the woods. #hurricaneharvey @ Pine Forrest https://t.co/L15tWVFVjy,0,NA,0,0,0,0,0
2956,2956,9.02331E+17,8/29/2017 0:45,"For those still looking for a place to shelter tonight, @KleinISD has opened up @KleinOak: 22603 Northcrest Dr. #HD126 #Harvey",1,NA,0,0,0,0,0
2957,2957,9.02232E+17,8/28/2017 18:10,"If anyone could get to me, I will open my place up. We haven't had any power outages or flooding. Nada",0,NA,0,0,0,0,0
2958,2958,9.02202E+17,8/28/2017 16:12,Hurricane Harvey May Spike Gas Prices https://t.co/9m6EPqZH6H,0,NA,0,0,0,0,0
2959,2959,9.01897E+17,8/27/2017 19:59,"Boats were submerged and washed down the streets of Port Aransas, Texas after #HurricaneHarvey hit the city https://t.co/jAz6TfomZc",0,NA,1,0,0,0,0
2960,2960,9.01898E+17,8/27/2017 20:03,"@ORGCHAMPAGNE @hannahmarie_lol @Tyzae They're not in the same place every time, take an astronomy course🙄&amp; Hurricane Matthew in the Caribbean last year. Other places exist",0,NA,0,0,0,0,0
2961,2961,9.01866E+17,8/27/2017 17:55,🚨🚨 Need a place to Stay? 🚨🚨Hurricane Harvey Evacuees https://t.co/WCXNRAN7En,0,NA,0,0,0,0,0
2962,2962,9.01889E+17,8/27/2017 19:28,"Love this story - @KHOU station flooded and then ⚡️ “Houston reporter saves truck driver's life in Harvey flooding”

https://t.co/GtA2EEEIOI",0,NA,0,0,0,0,0
2963,2963,9.02201E+17,8/28/2017 16:06,Fort Myers woman caught in flooding from heavy rainfall praises efforts of fire department https://t.co/yFi1dMjPKT https://t.co/MOJXGxfOtb,0,NA,0,0,0,0,0
2964,2964,9.02234E+17,8/28/2017 18:17,"Incredible spike in rainfall, as #Harvey continues to draw heat and moisture from the warm Gulf of Mexico https://t.co/jwr5ZPV3pm https://t.co/TqacEQF4gg",0,NA,0,0,0,0,0
2965,2965,9.02196E+17,8/28/2017 15:46,"This circle is where eyewall of cat 4 hurricane Harvey hit: Rockport/Fulton, Port Aransas. The eyewall was about as big Rockport is wide. https://t.co/wLFmyCblko",0,NA,0,0,0,0,0
2966,2966,9.02141E+17,8/28/2017 12:08,"Disabled vehicle, right lane blocked in #Dallas on 30 WB at S Ervay St, stop and go traffic back to Jim Miller Rd, delay of 17 mins",1,NA,1,0,0,0,0
2967,2967,9.02067E+17,8/28/2017 7:13,"Closed in #Guadalupe on I-10 WB between Zuehl Rd and Trainer Hale Rd, stopped traffic back to Zuehl Rd #traffic https://t.co/UUKZ2x9VCU",1,NA,1,0,0,0,0
2968,2968,9.02362E+17,8/29/2017 2:45,"the pizza place near my house had a ""hurricane sale"" during sandy https://t.co/CmzMi4hw0N",0,NA,0,0,0,0,0
2969,2969,9.02222E+17,8/28/2017 17:32,"This is Spring Creek next to Spring Trails, roughly southeast of Woodlands. Spring Creek is now a lake. #Harvey #HoustonFloods https://t.co/yxD9cR6avW",0,NA,0,0,0,0,0
2970,2970,9.01872E+17,8/27/2017 18:20,"A tree has fallen on the West Mall, it's already been taped off and marked by traffic cones. #HurricaneHarvey @thedailytexan",0,NA,1,0,0,0,0
2971,2971,9.01853E+17,8/27/2017 17:06,"Due to sporadic flooding throughout Port Arthur citizens should remain indoors, and only travel if absolutely necessary.",0,NA,1,0,0,0,0
2972,2972,9.02235E+17,8/28/2017 18:22,PLEASE HELP MY MOM !!! I HAVE CALLED PEOPLE TO COME RESCUE HER SINCE THIS MORNING AND NO ONE HAS SHOWED UP.  10126 Valley Club Dr,1,NA,0,1,1,1,1
2973,2973,9.01856E+17,8/27/2017 17:16,Mum sent me a video of our street after hurricane Harvey hit and I didn't even recognize it...,0,NA,0,0,0,0,0
2974,2974,9.02291E+17,8/28/2017 22:04,"#Carnival, Royal Caribbean ships diverted from Port of Galveston as Hurricane Harvey pummels Texas Gulf Coast
#    https://t.co/MWOLdbsDvc https://t.co/k5SPfCCrmE",0,NA,0,0,0,0,0
2975,2975,9.02136E+17,8/28/2017 11:50,"long NQ @5826, SPX@2443.75

Not a time to short yet

#Hurricane boost ST rallies of US indices. Lets See🤓",0,NA,0,0,0,0,0
2976,2976,9.01889E+17,8/27/2017 19:26,"@utsa_memes @bighopsgrowlers is now a donation station to help Houston. Non-food items needed- Diapers, underwear, socks, formula, clothes.",0,NA,0,0,0,0,0
2977,2977,9.01907E+17,8/27/2017 20:38,ICE Left 50 Women and Children at an Empty Texas Bus Station Before Hurricane Harvey https://t.co/kp5VqQBaHc https://t.co/3OcFJzLEVf,0,NA,1,0,0,0,0
2978,2978,9.02121E+17,8/28/2017 10:50,Wall Street braces for the impact of Hurricane Harvey - CNBC https://t.co/IHUUCDrIu5,0,NA,0,0,0,0,0
2979,2979,9.0203E+17,8/28/2017 4:49,oh the circle that we seek is what you win in the sediment #otherAmerica 'n(s) #flobotic #flobots #Harvey,0,NA,0,0,0,0,0
2980,2980,9.02318E+17,8/28/2017 23:51,Hurricane Harvey highlights importance of dam infrastructure for public safety https://t.co/a3F5RTAcaN #dam #news,0,NA,0,0,0,0,0
2981,2981,9.01814E+17,8/27/2017 14:30,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck https://t.co/wzzw1XIK3i https://t.co/Fbo4yvfkJM,0,NA,1,0,0,0,0
2982,2982,9.02346E+17,8/29/2017 1:43,@TexDolly Not only is he doing that but on his website he has a place where you can donate to hurricane relief that goes directly to his church,0,NA,0,0,0,0,0
2983,2983,9.0223E+17,8/28/2017 18:03,"@houstonpolice I can cook for a big crowd, will bring food to cook but is there is cooking station and who do I call? #Harvey",0,NA,0,0,0,0,0
2984,2984,9.02202E+17,8/28/2017 16:12,#Friendswood #Clear Creek #Clearlake BOAT ON #RESCUE #Harvey 📌Please tie fabric or blanket out of window or porch ADDRESSES are NOT SEEN https://t.co/Z8ovOogFIR,0,NA,0,0,0,0,0
2985,2985,9.02292E+17,8/28/2017 22:09,Wholesale Price Of Gas Spikes Due To Hurricane Harvey (pls RT↺❤️) https://t.co/o2qkIcKeS1 #IPhone #Finance #Money #Business,0,NA,0,0,0,0,0
2986,2986,9.01925E+17,8/27/2017 21:49,"@CNN #Houston Hawk to Cab Driver:""I'm SHELTERING IN PLACE in your cab.""
#HurricaneHarvey #CNN #MSNBC
https://t.co/5MboRsCaHq",0,NA,0,0,0,0,0
2987,2987,9.02363E+17,8/29/2017 2:52,"RT NDTVProfit: Wall Street Ends Little Changed As Hurricane Harvey Pummels Texas
https://t.co/0oqUiUknUy",0,NA,0,0,0,0,0
2988,2988,9.02384E+17,8/29/2017 4:16,"Believe it or not saw this on the freeway in Houston...
#HurricaneHarvey https://t.co/HSpYWT3Elb",0,NA,0,0,0,0,0
2989,2989,9.02205E+17,8/28/2017 16:21,"5/ for homeless teens &amp; YA's on their own, @CovenantHouseTX has shelter at 111 Lovett Blvd    #HurricaneHarvey  https://t.co/ni754pKZbR",1,NA,0,0,0,0,0
2990,2990,9.0189E+17,8/27/2017 19:30,"TOR Warning issued  for Austin, Fort Bend &amp; Waller Co. until 03:00 PM TOR: Radar Indicated"" #txwx #harvey",0,NA,1,0,0,0,0
2991,2991,9.02186E+17,8/28/2017 15:06,NEIGHBORHOOD NIGHTMARE: Flooding in this Port Charlotte neighborhood off Olean Blvd. Neighbors tell me the water is several feet in areas. https://t.co/LDcIjdn0GA,0,NA,1,0,0,0,0
2992,2992,9.0235E+17,8/29/2017 1:59,Hurricane Harvey may force this weekend's Mets vs. Astros series to Tampa Bay https://t.co/NPTZxgGCj6 https://t.co/Sf6dJO5dhh,0,NA,0,0,0,0,0
2993,2993,9.01854E+17,8/27/2017 17:09,The news station flooding like this can't be how we going to keep up with the news 😩😩.,0,NA,1,0,0,0,0
2994,2994,9.02229E+17,8/28/2017 18:00,"Image: Hurricane Harvey viewed from the cupola of the International Space Station #space
#science #nasa https://t.co/gJ1VH5Frm8",0,NA,0,0,0,0,0
2995,2995,9.01824E+17,8/27/2017 15:11,#houstonflooding Near Hardy Toll Rd https://t.co/3A5emes2XP,0,NA,1,0,0,0,0
2996,2996,9.02316E+17,8/28/2017 23:45,"The lodge , Southfield freeway &amp; 696 west is always flooding.",1,NA,1,0,0,0,0
2997,2997,9.02161E+17,8/28/2017 13:28,"#Harvey's strength is seen across Southeast Tx.

""Never seen this before""

Water is at mid gas pump passed Twin City Highway in Port Arthur https://t.co/LyEpJN4161",0,NA,0,0,0,0,0
2998,2998,9.01823E+17,8/27/2017 15:04,"Hey my college station peeps, is it flooded there?",0,NA,0,0,0,0,0
2999,2999,9.02113E+17,8/28/2017 10:19,La Grange flood crest has been upgraded to 53.3 ft! Please heed all evac orders...this is a catastrophic rain event. https://t.co/32UYegOwaK https://t.co/gCA54EbnqE,0,NA,1,0,0,0,0
3000,3000,9.01839E+17,8/27/2017 16:10,Crazy reading about @KHOU - reminds me of being on the bay in Charleston &amp; worried about water coming in during major hurricane!,0,NA,0,0,0,0,0
3001,3001,9.01906E+17,8/27/2017 20:34,#prayforhouston  I can't find a way to go back home every place I wanna take it's flooded almost covers half of my car 😬😭,0,NA,0,0,0,0,0
3002,3002,9.01906E+17,8/27/2017 20:34,WATCH: Local Houston News Station Evacuates Building as Flooding Gets Worse - Mediaite https://t.co/TjJszTREtV,0,NA,1,0,0,0,0
3003,3003,9.02224E+17,8/28/2017 17:40,Church takes in immigrant families after #ICE abandons them at bus station in midst of #Harvey https://t.co/9AxHhN2NIV,0,NA,0,0,0,0,0
3004,3004,9.0185E+17,8/27/2017 16:52,"#HoustonFlood Houston TExas Flood #Harvey #HurricaneHarvey
Parking Fort Bend County https://t.co/3UxyehIsrj",0,NA,0,0,0,0,0
3005,3005,9.01824E+17,8/27/2017 15:08,"Houston officials begging people to stay off the street, and yet I've heard at least 10 cars go by while watching this video! #Harvey #HTX https://t.co/ckFZV2J33c",0,NA,0,0,0,0,0
3006,3006,9.01847E+17,8/27/2017 16:41,I-45 &amp; I-10. Downtown destinations exit. #BeSomeone #Houston #HurricaneHarvey #HoustonFlood https://t.co/OnMxvHNk1w,0,NA,0,0,0,0,0
3007,3007,9.02177E+17,8/28/2017 14:33,"SW of Houston - Bay City, Texas now under mandatory evacuation for ""severe flooding""  https://t.co/SHBrt68kRk",0,NA,1,0,0,0,0
3008,3008,9.0212E+17,8/28/2017 10:44,Please continue to keep Houston in your thoughts &amp; prayers. This 📸by @r1ck.mapes above Heights Boulevard captures the scale of the flooding. https://t.co/4F1eAhJUYV,0,NA,0,0,0,0,0
3009,3009,9.01829E+17,8/27/2017 15:29,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck https://t.co/QZCv1vlYyl,0,NA,1,0,0,0,0
3010,3010,9.02202E+17,8/28/2017 16:10,"from a person currently serving in the US Military, theyre from #Houston and currently unable to leave their station to assist. #Harvey https://t.co/y2RICXyCV1",0,NA,0,0,0,0,0
3011,3011,9.01829E+17,8/27/2017 15:29,"@Atlas_Dynamics Awesome! I see you also have a docking station for the #drones! 
Did you deploy for #HurricaneHarvey?",0,NA,0,0,0,0,0
3012,3012,9.02211E+17,8/28/2017 16:49,Blood donations needed in St. Louis in wake of Hurricane Harvey https://t.co/1UwaPZ76nI via @stltoday,0,NA,0,0,0,0,0
3013,3013,9.01812E+17,8/27/2017 14:22,"Port Aransas, TX Hurricane Harvey Aftermath - 8/26/2017 https://t.co/kjDCY6FEJ8 via @YouTube",0,NA,1,0,0,0,0
3014,3014,9.02232E+17,8/28/2017 18:11,"If you'd like to give to Hurricane Harvey relief efforts, make sure your donations go to the right place. https://t.co/mAvflLiCjK https://t.co/3q6m3xrSX4",0,NA,0,0,0,0,0
3015,3015,9.01878E+17,8/27/2017 18:42,"#houstonflood #HurricaneHarvery help my friend. 9246 Richland drive,  Houston please RT? https://t.co/k7UahxNWMj",1,NA,0,1,1,1,1
3016,3016,9.01889E+17,8/27/2017 19:26,Flooding creates a unique and dangerous restoration environment. Check these 5 key points: https://t.co/5aE6ZKmp6v https://t.co/Tcxa5BGGMk,0,NA,0,0,0,0,0
3017,3017,9.01809E+17,8/27/2017 14:11,"While Some Fled Hurricane Harvey, a Hardy Few Rode It Out - Wall Street Journal (subscription) https://t.co/pkirRi1XVh",0,NA,0,0,0,0,0
3018,3018,9.0191E+17,8/27/2017 20:52,"It's devastating to see the flooding in TX. If anyone needs a place to evacuate, get at me.",0,NA,0,0,0,0,0
3019,3019,9.01871E+17,8/27/2017 18:16,Louisiana Ave... Flooded Out!!!,0,NA,1,0,0,0,0
3020,3020,9.02175E+17,8/28/2017 14:24,"Flooding from Harvey Closes NASA Center in Houston, but Space Station Operations Continue https://t.co/aH87SKNoKH https://t.co/65ITjLg7sH",0,NA,1,0,0,0,0
3021,3021,9.02174E+17,8/28/2017 14:20,Image: Hurricane Harvey viewed from the cupola of the International Space Station #ChemistryNewslocker https://t.co/jA4WxaCzLG,0,NA,0,0,0,0,0
3022,3022,9.01824E+17,8/27/2017 15:07,".@ErinMcPike on @POTUS's #Harvey tweets: ""I thought that was a little bit over the top on his part."" #MediaBuzz https://t.co/ZpbMuKmM54",0,NA,0,0,0,0,0
3023,3023,9.01835E+17,8/27/2017 15:53,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck - BuzzFeed News https://t.co/Pw8I8D4uwz,0,NA,1,0,0,0,0
3024,3024,9.02201E+17,8/28/2017 16:08,"@IAmSteveHarvey RT 5300 S Lake Houston Pkwy, Houston, TX 77049 UVALDE RANCH APARTMENTS residents are stranded #PLEASEHELP #HURRICANEHARVEY",1,NA,0,1,1,1,1
3025,3025,9.02231E+17,8/28/2017 18:06,Near Watterson rd. In #Bastrop Co. #Harvey #HurricaneHarvey https://t.co/ZNxrakU3pQ,0,NA,0,0,0,0,0
3026,3026,9.02177E+17,8/28/2017 14:32,@CBSThisMorning Probably going to blame the hurricane related flooding on not having a wall in the first place.,0,NA,0,0,0,0,0
3027,3027,9.02346E+17,8/29/2017 1:41,"Roadway conditions continue to deteriorate across @GalvCoTX, La Marque responding to a rollover on I-45 at Omega Bay right now. #Harvey",0,NA,1,0,0,0,0
3028,3028,9.02178E+17,8/28/2017 14:37,"""#FEMA is going to be there for years,"" administrator Brock Long said Sunday on CNN's ""State of the Union."" #harvey #texas @FreedomofPress https://t.co/CPyODhXSa1",0,NA,0,0,0,0,0
3029,3029,9.02376E+17,8/29/2017 3:43,@JoelOsteen @GoomerOfdog God has seen how you treat hurricane victims by closing your church.  He has a very warm place waiting for you.,0,NA,0,0,0,0,0
3030,3030,9.01812E+17,8/27/2017 14:22,Our place is doing surprisingly well so far (not even an flooding in our streets).  Some of our friends haven't been as lucky so far though.,0,NA,0,0,0,0,0
3031,3031,9.01841E+17,8/27/2017 16:17,All right! @ArthelNeville &amp; @EricShawnTV haven't seen tworst of  flooding YET. It'll probably crest in another day or two (within 48 hrs},0,NA,0,0,0,0,0
3032,3032,9.02371E+17,8/29/2017 3:21,"Street flooding for the third time. Winds outrageous. Another sleepless night. Bacliff, TX https://t.co/djGfr95Qas",0,NA,1,0,0,0,0
3033,3033,9.0187E+17,8/27/2017 18:12,"People are flooding in to see the ""Comedy Dungeon"" Show! 8:30 at Jazz on the Park - 36 W 106 St UWS #comedy #standup @FreeStandUpNYC #events https://t.co/FgZG2WFojX",1,NA,0,0,0,0,0
3034,3034,9.01853E+17,8/27/2017 17:05,"City manager issues new statement on Port Aransas recovery efforts. #PortAransas #Texas #HurricaneHarvey 
https://t.co/mQG6fmAHYd",0,NA,0,0,0,0,0
3035,3035,9.01906E+17,8/27/2017 20:33,ICE Left 50 Women and Children at an Empty Texas Bus Station Before Hurricane Harvey https://t.co/fDx82CPOXB,0,NA,1,0,0,0,0
3036,3036,9.02181E+17,8/28/2017 14:46,My mind all over the place my daughter didn't even have to experience this hurricane we good where I live at❕,0,NA,0,0,0,0,0
3037,3037,9.01905E+17,8/27/2017 20:29,Houston TV station floods during a live news broadcast about the flooding https://t.co/mXBNuj3LQe,0,NA,1,0,0,0,0
3038,3038,9.02291E+17,8/28/2017 22:05,"NHC_Atlantic: 4 pm CDT Key messages for #Harvey. Catastrophic flooding continues in SE Texas, flood threat spreadi… https://t.co/HbrfQwEHaJ",0,NA,1,0,0,0,0
3039,3039,9.01887E+17,8/27/2017 19:20,@Mel_lific Global warming didn't help but 1900 had a big ass hurricane in the same place so yeah...,0,NA,0,0,0,0,0
3040,3040,9.02164E+17,8/28/2017 13:40,@Interior @OlympicNP It certainly does! Those deer must hang out there. I took this on Hurricane Ridge a couple of years ago. https://t.co/uJOfzDUmfL,0,NA,0,0,0,0,0
3041,3041,9.02185E+17,8/28/2017 15:02,Tuesday morning Brian Ram &amp; Pebbles are collecting water for the victims of the Houston Hurricane! Donate at Parade Plaza in New London 6-9a,0,NA,0,0,0,0,0
3042,3042,9.02176E+17,8/28/2017 14:29,"To think of the city I have come to love is under water, is heartbreaking. I want to help &amp; give everyone a safe place to be dry and eat!",0,NA,0,0,0,0,0
3043,3043,9.02288E+17,8/28/2017 21:52,"Roof leak spawns flooding at juvenile courthouse, jeopardizing court, jail operations #Houston https://t.co/VqUXzr0f3z",0,NA,0,0,0,0,0
3044,3044,9.01889E+17,8/27/2017 19:27,"My friends are going home to uncertainty in rockport, port a and port lavaca. We have massive flooding in 30 counties and more rain coming",0,NA,0,0,0,0,0
3045,3045,9.01922E+17,8/27/2017 21:39,#HoustonFloods #HurricaneHarvey Memorial and Allen Parkway west of Downtown #Houston https://t.co/z54YoVTJa3,0,NA,0,0,0,0,0
3046,3046,9.02174E+17,8/28/2017 14:20,TX #firefighters able to use pumper after #OHTF1 helps clean debris from collapsed fire station https://t.co/8zGxG6iIay #HurricaneHarvey https://t.co/qsVTASKX29,0,NA,0,0,0,0,0
3047,3047,9.01856E+17,8/27/2017 17:16,"@MayraABC13 @uscg call 911 for aid, call 281-464-4851 for USCG command center with street name, zipcode and # of people needing rescue #HurricaneHarvey",0,NA,0,0,0,1,0
3048,3048,9.01807E+17,8/27/2017 14:00,#Harvey   River view 77079. Help!!,0,NA,0,1,0,0,0
3049,3049,9.02346E+17,8/29/2017 1:44,CLEARED - flooding:IH-20  eastbound TransVISION Edgecliff Village various Lns blocked,0,NA,1,0,0,0,0
3050,3050,9.02189E+17,8/28/2017 15:21,@elaineshutup ya the street keeps flooding but fortunately my house is okay,0,NA,0,0,0,0,0
3051,3051,9.01857E+17,8/27/2017 17:19,"A responsible @POTUS would have told the people of Texas to ""get out!"", not ""stay safe!"" and shelter in place. #Harvey",0,NA,0,0,0,0,0
3052,3052,9.022E+17,8/28/2017 16:01,"RT @CNNnewsroom 5300 S Lake Houston Pkwy, Houston, TX 77049 UVALDE RANCH APARTMENTS all residents are stranded #PLEASEHELP #HURRICANEHARVEY",1,NA,0,1,1,1,1
3053,3053,9.01822E+17,8/27/2017 15:00,"Variety News: Box Office Disaster: Lackluster Releases, Mayweather-McGregor, Hurricane Harvey Create Perfect St... https://t.co/mwWyZS8CQO",0,NA,0,0,0,0,0
3054,3054,9.02326E+17,8/29/2017 0:23,"@itsRobynwithay Yes, still no significant flooding. Our street has been draining well.  Doesn't seem like it will ever stop raining, though! Tx 4 checking.",0,NA,0,0,0,0,0
3055,3055,9.02206E+17,8/28/2017 16:26,Donors Choose is raising money to help teachers along the Texas coast rebuild their classrooms. Solid place to give: https://t.co/zSD5ksxZ8Q,0,NA,0,0,0,0,0
3056,3056,9.02228E+17,8/28/2017 17:56,@TheDoof13 @jennydialcreech Fortunate to have the power to watch a heavily edited version of Pulp Fiction. A flooded street is a minor inconvenience. #HurricaneHarvey,0,NA,0,0,0,0,0
3057,3057,9.02318E+17,8/28/2017 23:51,"Hypocrite is about a nice thing as can be said about @tedcruz45 @tedcruz @tedcruzsenate 

Help #Texas but no place else.

@nytimes @cnn @AP https://t.co/goi3WX7syL",0,NA,0,0,0,0,0
3058,3058,9.01926E+17,8/27/2017 21:55,"Accident, left lane blocked in #SouthDallas on 35E NB at 20, stop and go traffic back to Danieldale Dr, delay of 2 mins #DFWTraffic",0,NA,1,0,0,0,0
3059,3059,9.01892E+17,8/27/2017 19:37,"Anyone by 610/Beechnut, Meyerland, Bellaire, Call 713-651-0773 If Needing Help via Kayak (via @KPRC2 News) 

@bellairepd @miyashay",0,NA,0,0,0,0,0
3060,3060,9.01898E+17,8/27/2017 20:02,Municipal Court Closure Through Tuesday 8/29  https://t.co/pmKN4DC3U0  #HARVEY #HouNews,0,NA,0,0,0,0,0
